Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,LVA,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MAR,Price|Carbon,US$2010/t CO2,2.8,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MDA,Price|Carbon,US$2010/t CO2,2.8,324.9784,344.1614,368.4004,405.591,444.5439,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MEX,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MKD,Price|Carbon,US$2010/t CO2,11.2,325.0895,344.265,368.4893,405.6577,444.5809,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MLI,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MLT,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MMR,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MNE,Price|Carbon,US$2010/t CO2,11.2,325.0895,344.265,368.4893,405.6577,444.5809,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MNG,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MOZ,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MUS,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,MYS,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,NAM,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,NER,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,NGA,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,NIC,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,NLD,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,NOR,Price|Carbon,US$2010/t CO2,11.2,325.0895,344.265,368.4893,405.6577,444.5809,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,NPL,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,NZL,Price|Carbon,US$2010/t CO2,22.4,325.2005,344.3687,368.5781,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,OMN,Price|Carbon,US$2010/t CO2,2.8,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,PAK,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,PAN,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,PER,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,PHL,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,POL,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,PRK,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,PRT,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,PRY,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,QAT,Price|Carbon,US$2010/t CO2,2.8,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,ROU,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,RUS,Price|Carbon,US$2010/t CO2,2.8,324.9784,344.1614,368.4004,405.591,444.5439,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SAU,Price|Carbon,US$2010/t CO2,2.8,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SDN,Price|Carbon,US$2010/t CO2,2.8,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SEN,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SGP,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SLV,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SRB,Price|Carbon,US$2010/t CO2,11.2,325.0895,344.265,368.4893,405.6577,444.5809,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SSD,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SUR,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SVK,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SVN,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SWE,Price|Carbon,US$2010/t CO2,28,325.2005,344.3687,368.5782,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7347
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,SYR,Price|Carbon,US$2010/t CO2,2.8,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,TGO,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,THA,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,TJK,Price|Carbon,US$2010/t CO2,2.8,324.9784,344.1614,368.4004,405.591,444.5439,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,TKM,Price|Carbon,US$2010/t CO2,2.8,324.9784,344.1614,368.4004,405.591,444.5439,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,TTO,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,TUN,Price|Carbon,US$2010/t CO2,2.8,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,TUR,Price|Carbon,US$2010/t CO2,11.2,325.0895,344.265,368.4893,405.6577,444.5809,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,TWN,Price|Carbon,US$2010/t CO2,5.6,324.6452,343.8504,368.1339,405.3911,444.4328,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,TZA,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,UGA,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,UKR,Price|Carbon,US$2010/t CO2,2.8,324.9784,344.1614,368.4004,405.591,444.5439,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,URY,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,USA,Price|Carbon,US$2010/t CO2,22.4,325.2005,344.3687,368.5781,405.7243,444.6179,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,UZB,Price|Carbon,US$2010/t CO2,2.8,324.9784,344.1614,368.4004,405.591,444.5439,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,VEN,Price|Carbon,US$2010/t CO2,11.2,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,VNM,Price|Carbon,US$2010/t CO2,5.6,324.423,343.643,367.9561,405.2578,444.3587,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,YEM,Price|Carbon,US$2010/t CO2,2.8,324.8118,344.0059,368.2671,405.4911,444.4883,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,ZAF,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,ZMB,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Below 2?C,All Countries,ZWE,Price|Carbon,US$2010/t CO2,1.12,324.3119,343.5393,367.8673,405.1912,444.3217,481.5308,521.383,581.9057,617.5959,653.2862,724.0017,794.7172,881.4781,968.239,1047.4868,1126.7346
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,AGO,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,2.065,2.8,3.745,4.9,6.265,7.84,9.73,11.62,13.93,16.24,18.97,21.7,24.85,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,ALB,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,11.7906,12.25,12.8406,13.5625,14.4156,15.4,16.5813,17.7625,19.2063,20.65,22.3563,24.0625,26.0313,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,ARE,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,3.6859,4.375,5.2609,6.3438,7.6234,9.1,10.8719,12.6438,14.8094,16.975,19.5344,22.0938,25.0469,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,ARG,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,11.7906,12.25,12.8406,13.5625,14.4156,15.4,16.5813,17.7625,19.2063,20.65,22.3563,24.0625,26.0313,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,ARM,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,3.6859,4.375,5.2609,6.3438,7.6234,9.1,10.8719,12.6438,14.8094,16.975,19.5344,22.0938,25.0469,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,AUS,Price|Carbon,US$2010/t CO2,22.4,22.4219,22.4875,22.5969,22.75,22.9469,23.1875,23.4719,23.8,24.1938,24.5875,25.0688,25.55,26.1188,26.6875,27.3438,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,AUT,Price|Carbon,US$2010/t CO2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,AZE,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,3.6859,4.375,5.2609,6.3438,7.6234,9.1,10.8719,12.6438,14.8094,16.975,19.5344,22.0938,25.0469,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,BEL,Price|Carbon,US$2010/t CO2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,BEN,Price|Carbon,US$2010/t CO2,1.12,1.225,1.54,2.065,2.8,3.745,4.9,6.265,7.84,9.73,11.62,13.93,16.24,18.97,21.7,24.85,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,BGD,Price|Carbon,US$2010/t CO2,5.6,5.6875,5.95,6.3875,7,7.7875,8.75,9.8875,11.2,12.775,14.35,16.275,18.2,20.475,22.75,25.375,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,BGR,Price|Carbon,US$2010/t CO2,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,BHR,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,3.6859,4.375,5.2609,6.3438,7.6234,9.1,10.8719,12.6438,14.8094,16.975,19.5344,22.0938,25.0469,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,BIH,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,11.7906,12.25,12.8406,13.5625,14.4156,15.4,16.5813,17.7625,19.2063,20.65,22.3563,24.0625,26.0313,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,BLR,Price|Carbon,US$2010/t CO2,2.8,2.8984,3.1938,3.6859,4.375,5.2609,6.3438,7.6234,9.1,10.8719,12.6438,14.8094,16.975,19.5344,22.0938,25.0469,28
Downscaling[REMIND-MAgPIE 3.3-4.8 IntegratedPhysicalDamages (median)],Current Policies,All Countries,BOL,Price|Carbon,US$2010/t CO2,11.2,11.2656,11.4625,11.7906,12.25,12.8406,13.5625,14.4156,15.4,16.5813,17.7625,19.2063,20.65,22.3563,24.0625,26.0313,28
