Model,Scenario,Region_Category,Region,Variable,Unit,2020,2025,2030,2035,2040,2045,2050,2055,2060,2070,2080,2090,2100
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,CHN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,20823.6472,26199.7312,31129.4474,35995.3515,39771.376,43165.9693,46600.2834,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,CIV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,129.6194,171.6888,229.3851,311.34,397.5807,497.5981,611.3652,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,CMR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,92.4572,108.36,134.8955,177.111,226.2516,288.3783,364.202,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,COD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,94.7567,124.2791,158.81,213.0593,289.0377,397.1035,542.0474,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,COG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,20.2952,22.5467,26.8861,32.9735,39.7206,48.2327,58.6528,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,COL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,664.5907,773.3306,885.7606,1033.2492,1204.2846,1404.575,1622.9446,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,CRI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,97.5938,114.7018,130.725,151.9866,173.4418,196.7067,220.2548,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,CUB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,72.6736,80.2689,99.2177,123.5892,156.1906,197.2001,244.5317,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,CYP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,35.9265,40.8791,46.494,52.1418,56.6134,61.8183,67.5131,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,CZE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,395.3227,404.5338,432.7597,459.333,476.9157,500.3316,526.3734,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,DEU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,4078.7929,4074.629,4231.4283,4408.5745,4547.6739,4772.0261,5023.8216,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,DNK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,304.8726,325.0901,342.8468,360.7947,373.1181,393.0532,417.3233,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,DOM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,193.3939,239.6652,303.3936,369.421,428.8099,489.7128,552.6701,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,DZA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,437.6875,485.7843,513.471,569.3542,619.9886,681.4166,767.1825,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,ECU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,191.0012,199.4901,226.0461,256.6933,289.3199,328.8609,375.2152,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,EGY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1216.3115,1438.2948,1841.4408,2410.98,3050.7829,3791.2022,4688.7161,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,ERI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,5.8154,6.4376,7.5448,9.6477,12.5612,16.6685,21.9828,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,ESP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1626.5496,1811.32,1913.4701,2062.6429,2200.1013,2379.9064,2583.3739,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,EST,GDP|PPP|Counterfactual without damage,billion US$2010/yr,45.5962,45.7023,53.3452,58.0463,60.2663,62.1883,64.0013,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,ETH,GDP|PPP|Counterfactual without damage,billion US$2010/yr,254.3372,332.122,456.7147,636.1813,849.5692,1125.105,1467.3105,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,EU27,GDP|PPP|Counterfactual without damage,billion US$2010/yr,17941.2917,19080.6685,20458.8191,21766.617,22691.3949,23918.9332,25296.7092,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,FIN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,251.9178,253.2587,268.6652,281.4999,289.889,303.0876,319.2053,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,FRA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2749.3065,2880.2763,3069.7092,3241.373,3359.9363,3533.7265,3743.0488,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,GAB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,30.2615,32.9212,37.7676,46.018,54.004,62.752,72.0289,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,GBR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2728.5081,2959.1445,3179.9489,3439.6379,3688.2227,4033.4295,4433.7733,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,GEO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,50.2212,73.654,95.2607,114.4572,120.6836,124.5484,132.8582,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,GHA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,160.8086,182.2814,230.115,296.6931,369.2358,457.116,560.5947,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,GRC,GDP|PPP|Counterfactual without damage,billion US$2010/yr,279.8135,320.9766,350.4182,374.1763,394.343,419.9949,447.8845,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,GTM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,148.2861,170.9902,204.9675,244.9568,290.0309,344.8437,408.3624,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,HKG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,370.2566,412.6991,460.0868,495.3758,508.2488,506.9181,502.4867,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,HND,GDP|PPP|Counterfactual without damage,billion US$2010/yr,53.3624,63.4591,75.9583,91.6518,110.7336,135.506,166.7174,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,HRV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,111.2271,135.0603,151.3606,162.1737,165.7683,169.2907,172.5495,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,HTI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,35.081,31.7483,35.2092,43.3609,53.7873,67.9348,86.6294,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,HUN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,302.4031,330.7339,371.0656,403.4925,421.238,439.8024,458.726,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,IDN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2967.2769,3650.6235,4501.5428,5437.9775,6355.9578,7306.1376,8242.0512,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,IND,GDP|PPP|Counterfactual without damage,billion US$2010/yr,8405.4977,11243.2752,15166.8629,19040.8614,22030.2162,26152.4642,30617.956,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,IRL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,453.1625,556.6808,619.7988,681.0206,743.3029,833.8097,941.3491,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,IRN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1189.0812,1317.8251,1410.6828,1565.4289,1669.9708,1763.0943,1871.8257,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,IRQ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,371.2787,398.1713,446.3036,575.6836,824.4406,1126.42,1471.0537,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,ISL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,17.4085,20.1719,22.4154,25.2148,27.9915,30.5714,32.9903,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,ISR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,328.7135,393.0513,452.9327,526.9114,597.7403,670.449,748.5865,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,ITA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2171.2251,2340.1191,2425.9609,2548.6499,2630.5467,2755.3875,2897.772,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,JAM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,27.2292,29.2618,31.2946,33.6937,36.6451,40.6778,45.7168,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,JOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,94.7359,102.0634,114.1865,133.0899,154.9372,181.5712,215.3786,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,JPN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,4746.2596,4926.3262,5089.8234,5289.9407,5307.5247,5394.0809,5632.0377,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,KAZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,458.9907,579.189,660.1004,728.2355,743.1654,765.0302,829.7356,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,KEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,222.0135,280.7575,358.9534,463.3974,578.3417,719.0139,884.711,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,KGZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,30.3599,39.2988,47.493,55.6267,60.7846,67.6682,80.0353,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,KHM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,65.832,82.6578,111.4717,150.1848,194.7538,249.3444,314.8885,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,KOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2014.179,2215.4063,2412.1628,2594.0445,2699.8508,2786.5042,2849.01,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,KWT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,180.7686,202.0641,220.0568,247.8544,272.771,294.8344,318.8325,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,LBN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,69.4867,62.4176,67.6209,75.7481,84.6008,95.5571,109.6065,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,LBY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,98.5689,139.9578,154.039,163.8254,183.0385,213.0461,254.9486,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,LKA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,266.2904,249.2426,289.5172,339.5329,387.9809,441.1324,498.5852,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,LTU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,99.3958,105.5416,118.3226,123.9274,124.3751,125.1508,125.2344,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,LUX,GDP|PPP|Counterfactual without damage,billion US$2010/yr,69.0034,72.4574,82.1296,87.7003,89.8662,91.8325,94.0373,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,LVA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,53.7674,57.9291,62.5206,65.8287,66.9721,68.2239,69.99,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MAR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,265.2957,300.913,343.1984,405.7945,469.0537,540.1914,628.8985,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MDA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,30.1724,37.5728,47.5408,55.6708,58.1408,60.1749,64.9116,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MEX,GDP|PPP|Counterfactual without damage,billion US$2010/yr,2331.3964,2564.5615,2909.1417,3285.6594,3660.9341,4092.6314,4567.2668,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MKD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,32.2109,35.3551,40.7792,46.5156,52.0719,57.5669,63.3773,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MLI,GDP|PPP|Counterfactual without damage,billion US$2010/yr,42.7941,50.7989,65.2055,90.1569,122.0125,164.9755,220.5337,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MLT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,22.2691,27.7054,32.5677,37.0273,39.6023,41.977,44.1415,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MMR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,248.1799,217.6387,252.2621,301.8577,353.3936,413.1828,481.5763,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MNE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,11.0628,14.0172,15.7491,17.6353,19.1198,20.2783,21.3429,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MNG,GDP|PPP|Counterfactual without damage,billion US$2010/yr,36.0858,42.6713,50.892,62.0129,73.3813,86.2486,100.9532,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MOZ,GDP|PPP|Counterfactual without damage,billion US$2010/yr,36.5099,44.1984,70.5505,111.7874,161.0015,223.8127,302.2247,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,24.3024,29.6813,34.4265,40.1158,45.0681,50.1004,54.8068,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,MYS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,805.8518,993.7437,1198.4161,1421.8252,1601.2466,1769.1958,1927.8099,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,NAM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,21.3666,24.1622,27.2663,32.52,38.5975,46.0569,54.5711,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,NER,GDP|PPP|Counterfactual without damage,billion US$2010/yr,28.0578,37.7785,51.11,74.818,105.3285,147.4212,204.4226,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,NGA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,962.2294,1083.701,1272.8169,1628.7254,2030.23,2534.1236,3153.4742,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,NIC,GDP|PPP|Counterfactual without damage,billion US$2010/yr,37.0512,43.1826,51.0525,61.1838,73.5112,89.5107,109.6451,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,NLD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,916.3172,966.2095,1042.9444,1103.8311,1141.4656,1194.1184,1252.6301,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,NOR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,320.2699,336.1167,356.9153,386.9351,417.5712,448.0927,480.6173,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,NPL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,103.6585,124.0275,158.0453,203.6913,255.5248,318.5697,393.3524,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,NZL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,194.1802,208.9264,229.4116,256.1414,279.267,304.1614,331.778,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,OMN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,141.9345,154.7668,174.3536,201.3685,226.4281,251.8352,280.4516,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,PAK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1077.0236,1240.065,1561.3549,2004.9349,2564.1131,3308.7733,4256.4906,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,PAN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,119.8013,163.0067,196.527,228.8881,255.3208,281.2716,307.4695,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,PER,GDP|PPP|Counterfactual without damage,billion US$2010/yr,399.1004,460.0965,530.011,606.967,686.0588,777.2503,879.8167,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,PHL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,818.8059,1069.4402,1443.6155,1904.0768,2354.0507,2833.2751,3336.8427,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,POL,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1218.1399,1360.4362,1576.6222,1739.3944,1838.5344,1916.8252,1989.1247,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,PRK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,44.318,53.6041,69.2673,91.5474,119.3006,154.1217,196.0663,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,PRT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,320.4689,356.7479,388.5585,419.1538,443.3682,472.8598,505.4436,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,PRY,GDP|PPP|Counterfactual without damage,billion US$2010/yr,92.4188,100.1299,118.0955,137.4164,156.0784,177.02,200.1341,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,QAT,GDP|PPP|Counterfactual without damage,billion US$2010/yr,231.9313,253.9859,291.6678,320.9908,336.5801,348.478,364.7465,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,ROU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,515.9015,577.1682,644.9825,701.2924,729.6775,755.4638,778.672,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,RUS,GDP|PPP|Counterfactual without damage,billion US$2010/yr,3547.8179,3910.6998,4171.1205,4400.3126,4367.4913,4442.4375,4801.2217,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SAU,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1510.1532,1736.3349,2070.7834,2409.0754,2665.7832,2871.0309,3064.1338,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SDN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,166.2841,135.47,162.945,196.7353,229.7077,266.5542,311.9149,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SEN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,52.8113,70.3379,91.0742,123.5887,158.3698,199.9219,248.9897,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SGP,GDP|PPP|Counterfactual without damage,billion US$2010/yr,506.6689,586.9721,660.245,735.4929,775.3816,798.1665,805.2349,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SLV,GDP|PPP|Counterfactual without damage,billion US$2010/yr,54.7392,61.3773,67.6742,75.9575,85.5028,97.7204,112.4651,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SRB,GDP|PPP|Counterfactual without damage,billion US$2010/yr,122.7932,139.9167,165.3118,193.6959,218.8385,241.4139,263.303,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SSD,GDP|PPP|Counterfactual without damage,billion US$2010/yr,5.0587,5.8613,7.4433,9.3799,11.4266,14.1864,17.8075,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SUR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,9.7582,9.6024,11.0607,12.658,14.391,16.4418,18.7467,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SVK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,179.871,188.7339,206.5285,224.5242,237.8698,252.2125,267.6598,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SVN,GDP|PPP|Counterfactual without damage,billion US$2010/yr,74.5604,81.8103,90.9391,97.7685,101.173,104.6645,108.9013,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SWE,GDP|PPP|Counterfactual without damage,billion US$2010/yr,522.3409,548.0984,613.8375,667.3396,702.5145,745.7855,794.4926,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,SYR,GDP|PPP|Counterfactual without damage,billion US$2010/yr,177.9637,240.3431,363.9404,531.1466,704.2474,897.2711,1126.3334,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,TGO,GDP|PPP|Counterfactual without damage,billion US$2010/yr,16.4701,20.792,27.0025,36.1582,46.5861,59.6554,75.6403,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,THA,GDP|PPP|Counterfactual without damage,billion US$2010/yr,1131.8273,1250.3827,1437.7524,1648.9725,1827.1124,2002.8409,2171.2378,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,TJK,GDP|PPP|Counterfactual without damage,billion US$2010/yr,33.6347,47.7942,59.2966,71.2268,80.2678,92.299,112.6438,,,,,,
Downscaling[REMIND-MAgPIE 3.3-4.8],Delayed transition,All Countries,TKM,GDP|PPP|Counterfactual without damage,billion US$2010/yr,91.3629,106.7407,117.3969,127.4615,128.02,130.7126,142.2719,,,,,,
